-3775.2,-3782.7,-3778.9,-3780.3
-3783.7,-3781.6,-3779.2,-3780.3
-3783.4,-3778.1,-3775.6,-3773.5
-3779.1,-3778.1,-3779.9,-3782.2
-3787.7,-3769.4,-3782.2,-3782
-3792.3,-3793.9,-3779.4,-3782
-3796.2,-3785.7,-3780.3,-3782
-3786.8,-3783.9,-3780.7,-3782
-3782.1,-3772.4,-3782.1,-3774.7
-3786.5,-3778.3,-3779.5,-3776.5
-3777.1,-3774.7,-3776.1,-3779.1
-3777.3,-3774.7,-3774.5,-3780.2
-3780.7,-3776.5,-3776.7,-3785.9
-3776.6,-3776.4,-3773.4,-3787
-3780.2,-3775.8,-3776.2,-3787
-3778.3,-3777.9,-3779.8,-3787.1
-3777.6,-3778.3,-3783.3,-3782.4
-3777.2,-3778.3,-3780.7,-3782.4
-3777.2,-3779.2,-3786.3,-3782.4
-3781.5,-3803.7,-3786.8,-3781.2
-3778.7,-3798.3,-3784,-3784.2
-3779,-3793.1,-3785.2,-3784.1
-3780.8,-3791.9,-3783.3,-3784.7
-3780.8,-3791.9,-3781.7,-3787
-3785.9,-3790.8,-3784.7,-3787.3
-3785.9,-3794.4,-3785.3,-3787.3
-3779.1,-3794.4,-3775.6,-3785.6
-3777.7,-3795.1,-3775.9,-3786.3
-3779,-3791.5,-3776.1,-3784
-3778.6,-3791.5,-3779,-3784
-3782,-3794.1,-3777.1,-3784
-3772.6,-3790.1,-3782.1,-3780.4
-3773.4,-3791.8,-3786.3,-3779.3
-3774.2,-3779.9,-3786.1,-3779.3
-3770.3,-3782.3,-3784.6,-3786.2
-3770.5,-3781.5,-3782.9,-3789.6
-3773.8,-3782.3,-3780.2,-3789.8
-3773.2,-3787.5,-3778.4,-3789.8
-3776.2,-3787.5,-3778.4,-3786.3
-3776.2,-3774.9,-3775.8,-3786.7
-3780,-3779.9,-3777,-3786.7
-3780,-3778.4,-3777.2,-3784.4
-3780.6,-3778.8,-3776.1,-3783.6
-3780.6,-3778.8,-3778.6,-3783.6
-3780.6,-3778.2,-3776.6,-3779.5
-3780.2,-3777.6,-3778,-3783.6
-3780.2,-3777.3,-3778.3,-3783.6
-3771.1,-3777.9,-3779.9,-3781.1
-3773.4,-3778.5,-3777.2,-3781.1
-3776.4,-3778.5,-3778.6,-3780.5
-3781.1,-3778.5,-3776.5,-3781.2
-3781.9,-3778.8,-3779.9,-3781.8
-3781.9,-3778.8,-3784.9,-3781.8
-3773.4,-3772.8,-3775.3,-3774.3
-3782.9,-3770,-3779.4,-3774.3
-3782.9,-3771.2,-3774.4,-3778
-3782.9,-3769.3,-3774.2,-3777.3
-3781.6,-3763.2,-3777.7,-3776.1
-3781.6,-3781.9,-3782.6,-3781.4
-3785,-3781.3,-3784,-3780.8
-3781.2,-3778,-3783.7,-3779.9
-3778.3,-3778,-3781.5,-3779
-3778.3,-3783.1,-3783.9,-3778.3
-3781.1,-3780.6,-3777.8,-3778.3
-3778.9,-3776.1,-3777.6,-3779.5
-3786.2,-3776.1,-3778.3,-3779.5
-3781.3,-3778.8,-3779.3,-3781.5
-3781.6,-3781.8,-3782.8,-3780.9
-3776.9,-3775.5,-3784.4,-3780.9
-3787.1,-3781.3,-3788.7,-3780.9
-3787.1,-3781.3,-3787.6,-3788.2
-3781.8,-3783.3,-3787.4,-3774.8
-3776.3,-3773.6,-3778.3,-3774.8
-3769.8,-3780.9,-3786.3,-3779.9
-3780.6,-3782,-3783.9,-3781.4
-3783.5,-3782,-3784.4,-3781.3
-3782.6,-3783.3,-3783.9,-3780.6
-3777.7,-3781.8,-3781.6,-3780.3
-3772.5,-3779.6,-3778.1,-3778.2
-3775.8,-3783.9,-3779.5,-3777.7
-3775.7,-3782.4,-3779,-3777.7
-3781.5,-3779.1,-3781.7,-3777.7
-3781.7,-3783.8,-3786.4,-3780.4
-3774.3,-3787.2,-3786.4,-3780.8
-3772.3,-3784.7,-3786.4,-3783.2
-3779.2,-3782.9,-3784.7,-3781.7
-3783,-3780.8,-3783.6,-3781.7
-3783.3,-3781.6,-3784.8,-3779.8
-3783.3,-3780.3,-3786.2,-3780.3
-3783.3,-3773.7,-3792.3,-3780.3
-3775,-3780.6,-3788.4,-3780.3
-3789.2,-3780,-3785.2,-3791.8
-3789.2,-3784.7,-3781.8,-3782
-3788.2,-3782.9,-3784,-3782
-3789.5,-3782.9,-3788.4,-3782
-3777.3,-3782,-3788.2,-3782
-3781.4,-3781.7,-3783.5,-3782
-3788.6,-3783,-3785.7,-3776.7
-3791.5,-3784.2,-3778.3,-3780.1
-3792.2,-3785.8,-3778.3,-3780.7
-3777.3,-3779.7,-3784.3,-3780.7
-3777.1,-3779.7,-3792.4,-3791.4
-3783.6,-3780.2,-3786.8,-3774.3
-3783.6,-3769.6,-3784.9,-3772.9
-3784.7,-3774.3,-3787.2,-3774.4
-3784.9,-3777.7,-3782.6,-3782.7
-3782.6,-3791.1,-3782.7,-3774.1
-3779.3,-3788.7,-3780.6,-3784.8
-3784,-3784.2,-3779.8,-3784.8
-3784.3,-3783.8,-3782.1,-3785.1
-3784.3,-3775.8,-3785,-3785.1
-3787.8,-3782.8,-3783,-3779
-3788.5,-3783.1,-3784,-3776.5
-3782.9,-3790.5,-3782.8,-3772.3
-3782.9,-3789,-3783.5,-3772.3
-3782.9,-3789.3,-3785.2,-3771.7
-3781.2,-3785.4,-3785.4,-3771.7
-3772.7,-3783.4,-3783.7,-3771.7
-3783.9,-3783.4,-3783.1,-3771.7
-3790.7,-3781.1,-3783.2,-3774.6
-3790.7,-3781.5,-3781.8,-3774.6
-3782,-3787,-3783.6,-3774.6
-3781,-3779.1,-3786.9,-3775.5
-3779.7,-3782.4,-3784.8,-3778.3
-3779.7,-3783.1,-3784.5,-3780.1
-3779,-3785.4,-3784.2,-3780.1
-3779,-3786.6,-3782.9,-3792.6
-3779.5,-3786.2,-3782.5,-3792.6
-3780.2,-3786.2,-3787.8,-3789.5
-3780.2,-3780.9,-3786.6,-3789.2
-3776,-3783,-3786.7,-3785.4
-3776.5,-3782.7,-3783.7,-3776.4
-3775.1,-3787.8,-3778.3,-3776.4
-3776.1,-3787.8,-3777.9,-3784.2
-3774.6,-3788.2,-3777.9,-3784.2
-3780.5,-3782.1,-3777.9,-3784.2
-3784.1,-3782.1,-3774.7,-3778.9
-3786.6,-3782.6,-3772.4,-3780.3
-3779.6,-3785.6,-3776.9,-3780.5
-3782.4,-3786.1,-3781.4,-3780.5
-3780.5,-3792.2,-3781.4,-3780.5
-3780.5,-3785,-3781.8,-3780.5
-3778.2,-3780.9,-3782.2,-3780.5
-3780.8,-3780.9,-3781,-3780.5
-3780.3,-3786.6,-3778.8,-3780.5
-3780.3,-3789.7,-3781.1,-3779.7
-3782.2,-3778.2,-3785.9,-3779.7
-3783.8,-3778.2,-3785.9,-3777.1
-3783.8,-3795.6,-3785.1,-3777.1
-3782.4,-3774.2,-3785.8,-3777.2
-3786.3,-3786.8,-3784.4,-3780.7
-3784.9,-3786.7,-3784.9,-3779.1
-3783.8,-3786.7,-3775.6,-3779.1
-3771.5,-3783.6,-3777.8,-3776.9
-3767.9,-3786.4,-3777.8,-3777.6
-3777.2,-3779.9,-3778.5,-3775.8
-3790.4,-3781,-3777.6,-3779.6
-3790.7,-3781,-3776.6,-3779.4
-3792.8,-3781.3,-3778.6,-3778.2
-3792.8,-3781.5,-3783.3,-3780
-3791.5,-3782.1,-3780.8,-3780
-3791.5,-3781.9,-3782,-3780
-3790.4,-3774.5,-3780.9,-3782.2
-3790.5,-3773.6,-3780.8,-3783.2
-3780.9,-3774.3,-3782.2,-3783.2
-3780.9,-3785.1,-3781,-3779
-3779,-3779.3,-3779.4,-3777
-3779,-3779.3,-3780.6,-3780.4
-3777,-3779.1,-3777.9,-3778.4
-3775.2,-3777.4,-3778.8,-3778.4
-3777.8,-3776.9,-3776,-3767.6
-3777.6,-3778.3,-3775.8,-3767.6
-3778.7,-3779.8,-3777.7,-3770.1
-3787.1,-3780.4,-3775.1,-3773.4
-3783.9,-3783.1,-3776.4,-3774.4
-3766.3,-3783.1,-3774.9,-3775
-3766.1,-3778,-3774.9,-3775
-3766.1,-3775.6,-3775.4,-3778.1
-3773.1,-3780.9,-3772.6,-3777.6
-3776.4,-3780.9,-3772.6,-3777.3
-3776.4,-3780.8,-3772.9,-3777.3
-3776.4,-3781,-3779.7,-3777.2
-3776.4,-3781,-3780.6,-3781.1
-3777,-3785.8,-3778.6,-3777.6
-3776.7,-3785.9,-3776.3,-3773.8
-3792.1,-3788.8,-3776.1,-3777.4
-3791.3,-3792.6,-3779,-3777.4
-3792.2,-3796,-3778.2,-3789.6
-3792.2,-3792.9,-3779,-3789.6
-3792,-3790.7,-3772.9,-3776.6
-3790.9,-3787,-3772.2,-3781
-3785.5,-3790.2,-3771.5,-3781
-3785.5,-3790.8,-3774.1,-3781
-3785.3,-3788.8,-3776.7,-3781
-3785.8,-3775.2,-3778.7,-3781
-3785.8,-3774.1,-3774.6,-3776.4
-3785.6,-3781.1,-3773.2,-3776.4
-3784.2,-3780.9,-3773.2,-3778
-3784.2,-3780.9,-3775.5,-3781.3
-3784.2,-3780.9,-3773.6,-3780.9
-3775.1,-3786.4,-3777.6,-3780.9
-3774.6,-3795.1,-3775.9,-3780.9
-3775.5,-3786.5,-3772.3,-3780.6
-3776.9,-3784.9,-3772,-3780.6
-3778.4,-3782.1,-3771.8,-3781.3
-3778.4,-3781.3,-3774.3,-3781.5
-3778.2,-3786.6,-3778.5,-3775.8
-3785.3,-3784.1,-3780.1,-3775.8
-3784.9,-3785,-3780.7,-3775.8
-3787.8,-3784,-3777.3,-3775.8
-3787.6,-3785.7,-3771.5,-3775.8
-3782.4,-3771.4,-3773.3,-3775.8
-3785.6,-3772.7,-3775.8,-3774.7
-3766.6,-3776.9,-3776.3,-3774.4
-3766.6,-3776.9,-3778.2,-3774.7
-3768.4,-3776.8,-3776.3,-3776.4
-3769.5,-3779.6,-3770.9,-3776
-3772.6,-3784.5,-3770.8,-3774
-3772.6,-3782.6,-3773.8,-3785.4
-3772.6,-3775.4,-3773.2,-3783.1
-3770.3,-3775.4,-3773.8,-3774.7
-3770.9,-3777.1,-3773.9,-3776.8
-3783.8,-3773.1,-3772.8,-3776.8
-3783.8,-3780.7,-3770.9,-3777
-3783.4,-3780.7,-3771.8,-3777
-3783.4,-3778.3,-3771.9,-3777
-3770.2,-3787.2,-3774,-3778.1
-3770.2,-3784.9,-3772.9,-3778.1
-3770.2,-3783.2,-3774.7,-3778.1
-3794,-3782.6,-3775.5,-3779.7
-3793.9,-3780.3,-3777.8,-3779.9
-3791.3,-3783.8,-3779.1,-3781.5
-3791.3,-3785.2,-3786,-3781.5
-3783.5,-3786.6,-3785.5,-3782.7
-3772.8,-3785.3,-3785.5,-3780.6
-3773.2,-3784.2,-3787.6,-3780.6
-3773.2,-3782.3,-3783.3,-3782.1
-3785.8,-3779.4,-3783.8,-3782.1
-3779.8,-3772.5,-3779.8,-3782.1
-3773.6,-3779.7,-3778.6,-3783.5
-3775.6,-3776,-3781.2,-3783.5
-3776.4,-3769,-3781.6,-3783.5
-3775.1,-3769,-3779.8,-3783.5
-3775.1,-3766.6,-3780.8,-3783.5
-3775.4,-3766.4,-3782.4,-3783.5
-3775.4,-3766.4,-3782.4,-3783.5
-3773.8,-3766.4,-3782.8,-3781.4
-3774.5,-3773.5,-3784.5,-3778.9
-3774.5,-3786.8,-3781.8,-3778.1
-3774.5,-3783.3,-3779.5,-3782.1
-3781.8,-3788,-3776.5,-3787.8
-3783,-3787.3,-3775.9,-3790.7
-3783.2,-3787.3,-3775.6,-3781.6
-3789.1,-3786.4,-3775.2,-3781.6
-3781.4,-3787.2,-3774.2,-3781.4
-3779,-3789.4,-3773,-3785.8
-3779,-3785.3,-3771.6,-3785.8
-3779.6,-3781.1,-3773.3,-3785.8
-3778.2,-3775.6,-3774.9,-3786.8
-3778.2,-3774.9,-3776.2,-3786.8
-3788.6,-3781.5,-3779.1,-3786.8
-3784.3,-3771.4,-3778,-3785.4
-3790.5,-3766.1,-3779.8,-3785.4
-3794.2,-3766.1,-3779.7,-3783.2
-3793.8,-3770.2,-3779.5,-3785.1
-3793.8,-3769.8,-3781.2,-3795.8
-3793.8,-3768.6,-3785.3,-3780.3
-3781.8,-3768.2,-3785.2,-3780.3
-3790.3,-3772.4,-3786.9,-3781.6
-3790.4,-3767.9,-3781,-3781.2
-3787.6,-3768.1,-3780,-3779.3
-3787.6,-3765.8,-3780.8,-3778.3
-3785.5,-3770.7,-3781.3,-3777.2
-3784.1,-3769.6,-3788.8,-3777.2
-3781.9,-3767.6,-3784.5,-3777.2
-3779.8,-3784.8,-3783.7,-3777.2
-3779.8,-3776,-3779.5,-3774.4
-3779.8,-3776.2,-3776.5,-3774.4
-3785.9,-3776.2,-3776.4,-3775.5
-3784.5,-3777.1,-3773.7,-3771.9
-3784.5,-3777.1,-3773,-3771.9
-3784.5,-3775.1,-3776.3,-3780.7
-3775.5,-3774.7,-3779.9,-3780.7
-3776.2,-3774.1,-3788.2,-3776.5
-3776.2,-3775.1,-3786.3,-3776.5
-3775.7,-3772.5,-3782.7,-3776.5
-3775.7,-3778.4,-3781.9,-3776.5
-3779.2,-3767.2,-3780.3,-3776.3
-3776.2,-3767.2,-3780.3,-3776.3
-3778.2,-3769.6,-3778.4,-3776.3
-3779.1,-3768,-3780.4,-3776.3
-3779.1,-3789.3,-3788.3,-3776.3
-3779.2,-3789.3,-3781,-3776.3
-3779.1,-3789.3,-3779.6,-3776.3
-3779.1,-3789,-3775.7,-3776.3
-3774.1,-3771.3,-3776.4,-3774.5
-3776.9,-3779.3,-3774.5,-3776.8
-3776.3,-3779.3,-3777.3,-3778.7
-3775.7,-3779.9,-3778.1,-3780.3
-3786.5,-3785.4,-3777.2,-3781.9
-3800.7,-3793,-3780.8,-3787.8
-3782.1,-3770.9,-3784.9,-3792.8
-3784.3,-3770.9,-3789.5,-3791
-3783.2,-3773.5,-3785.5,-3788.4
-3784.4,-3771.4,-3788.5,-3789.5
-3785.1,-3773.4,-3792.1,-3789.2
-3776,-3774.9,-3790.5,-3775.2
-3780.4,-3774.9,-3785.7,-3775.2
-3790.4,-3770.1,-3781,-3775.2
-3787.6,-3770.2,-3780.8,-3776
-3787.6,-3770.4,-3780.7,-3776.1
-3786.7,-3770.3,-3782.8,-3789.9
-3790.1,-3769.4,-3777.5,-3790.2
-3780.6,-3769.4,-3782.6,-3788.4
-3780.6,-3786.3,-3780.5,-3788.8
-3792.7,-3783.5,-3781,-3788.8
-3791.6,-3782.8,-3779.9,-3785.3
-3786.4,-3783.2,-3771.8,-3780.4
-3786.4,-3782.3,-3773.4,-3780.4
-3786.4,-3783.8,-3776.4,-3780.4
-3786.4,-3783.8,-3773.9,-3780.4
-3786.7,-3782.4,-3772.6,-3780.4
-3774.8,-3782.4,-3775.6,-3780.3
-3774.8,-3783.9,-3775,-3785.5
-3775.9,-3783.9,-3784.1,-3785.5
-3784.6,-3785.5,-3782.2,-3785.5
-3776.8,-3785.2,-3785.5,-3787.4
-3777.7,-3784,-3786.4,-3778.3
-3773.8,-3783.8,-3781.9,-3780.8
-3773.2,-3783.8,-3786.6,-3780.8
-3794.3,-3783.2,-3786.6,-3780.8
-3774.9,-3783.4,-3788,-3780.8
-3781.3,-3783.4,-3785.9,-3782.9
-3782,-3771.5,-3787.9,-3782.9
-3780.5,-3770.4,-3787.6,-3781.5
-3775.9,-3781.3,-3789.6,-3778.1
-3790.9,-3781.3,-3790.1,-3776.8
-3770.2,-3780.8,-3784.2,-3780
-3770.2,-3782.9,-3787.3,-3776.3
-3770.8,-3786.6,-3787.3,-3776.3
-3788.3,-3777.7,-3787.3,-3776.3
-3776.5,-3781,-3785,-3781.6
-3776.5,-3779.2,-3780.8,-3773.5
-3779.4,-3787.3,-3785.6,-3773.5
-3779.4,-3794.2,-3785.2,-3771.3
-3779.4,-3794.2,-3783.4,-3777.8
-3777.8,-3792.6,-3784.1,-3777.8
-3782.8,-3794.4,-3781.8,-3778
-3782.8,-3793.4,-3783.6,-3779.1
-3784.1,-3790.7,-3787,-3779.5
-3784.1,-3785.7,-3782,-3778.1
-3774.3,-3790.5,-3783.4,-3778.1
-3775.2,-3784.4,-3791.1,-3773.1
-3780.9,-3768.1,-3788.4,-3774.4
-3780.5,-3791.7,-3789.8,-3775.4
-3780.9,-3791.4,-3789.7,-3775.4
-3780.3,-3774.3,-3789.4,-3774.3
-3777.9,-3775.1,-3792.7,-3774.3
-3777.9,-3777.3,-3797.9,-3774.3
-3777.9,-3775,-3796.3,-3774.3
-3771.9,-3774.4,-3796.3,-3785.7
-3777.8,-3773.6,-3796.5,-3785.7
-3778.9,-3780.8,-3796.5,-3774.2
-3778.9,-3780.8,-3785.3,-3774.2
-3778.6,-3790,-3783.8,-3774.2
-3786.3,-3786.5,-3782.7,-3773.9
-3786.3,-3786.4,-3786.7,-3781.6
-3779.6,-3786.4,-3786.1,-3781.6
-3785.2,-3787,-3788.3,-3781.6
-3785.1,-3787.1,-3793.9,-3782.8
-3785.9,-3787.1,-3798.1,-3783
-3778.6,-3787.1,-3797.6,-3783
-3778.6,-3787.1,-3798.4,-3783
-3777,-3785.9,-3794.9,-3783
-3777,-3785.9,-3794,-3785.9
-3776.1,-3788.6,-3789.8,-3784.7
-3778.2,-3777.6,-3794.6,-3786.9
-3780.6,-3785.7,-3791.9,-3782.1
-3781.6,-3783.2,-3780.9,-3782
-3783.3,-3773.1,-3780,-3781.3
-3783,-3782.8,-3778.2,-3780.9
-3791.7,-3774.1,-3778.3,-3779.6
-3789.1,-3774.1,-3778.5,-3785.8
-3781,-3776.3,-3779.2,-3785.8
-3781,-3773.9,-3777.3,-3785.8
-3776,-3776.8,-3775.7,-3783.6
-3780.7,-3777.4,-3779.7,-3782.9
-3777.2,-3777.1,-3776.5,-3791.8
-3771.1,-3775.9,-3778.9,-3791.8
-3776.6,-3775.9,-3780,-3790.3
-3775,-3776.9,-3779.4,-3793.4
-3777.6,-3776.9,-3779.3,-3793.4
-3777.6,-3784.8,-3777.6,-3793.4
-3784.3,-3778.7,-3777.3,-3778.1
-3786.1,-3777,-3776.5,-3775.9
-3786.2,-3778.4,-3780.9,-3775.9
-3778.4,-3776.6,-3787,-3775.9
-3778.4,-3773,-3789.5,-3775.9
-3778.4,-3771.8,-3789.3,-3775.9
-3778.4,-3781.6,-3782,-3782.7
-3777.4,-3779.9,-3781.7,-3790.2
-3775.6,-3777,-3781,-3786.8
-3777.4,-3781.1,-3775.5,-3786.8
-3781.5,-3785.8,-3775,-3784.7
-3780.9,-3785.8,-3775,-3784.9
-3781.8,-3776.2,-3772.8,-3783
-3781.8,-3774.8,-3777.4,-3784.8
-3778.2,-3774.1,-3775.8,-3785.8
-3779.8,-3774.3,-3775,-3784.8
-3777.9,-3774.9,-3777.7,-3783
-3777.9,-3772.3,-3778.7,-3784.8
-3777.9,-3772.8,-3779.8,-3784.8
-3773.4,-3772.8,-3779.7,-3784.7
-3773.2,-3774.9,-3780,-3786.9
-3783.1,-3784.2,-3778.4,-3786.9
-3782.8,-3783.8,-3782.4,-3788.5
-3782.8,-3786,-3784.1,-3788.5
-3775.1,-3784,-3789.3,-3781
-3776.6,-3782.8,-3790.4,-3779.9
-3776.6,-3783,-3787.8,-3775.2
-3776.6,-3783,-3783.4,-3775.7
-3776.5,-3779.1,-3777.3,-3775.7
-3777.4,-3775.5,-3777.5,-3774
-3777.4,-3783.7,-3779.6,-3792.3
-3777.4,-3777.9,-3780.3,-3792.3
-3793.3,-3777.9,-3780.8,-3792.3
-3793.3,-3777,-3780.1,-3792.3
-3791.3,-3778.6,-3778.9,-3792.3
-3787.1,-3775.5,-3778.3,-3794.8
-3776,-3781.1,-3778.4,-3792.8
-3773.9,-3779.7,-3778,-3792.8
-3773.9,-3779,-3775.9,-3792.8
-3773.9,-3778.2,-3775.3,-3781
-3777.4,-3778.5,-3772.1,-3770.8
-3773.7,-3771.7,-3772.1,-3770.8
-3788.6,-3778.4,-3775.5,-3770.8
-3784.3,-3781.9,-3778,-3782.1
-3781.2,-3783.1,-3778,-3780
-3781.2,-3783.1,-3779.9,-3780
-3780.6,-3775.7,-3779.7,-3780
-3780.6,-3767.9,-3775.2,-3782.8
-3784,-3765.6,-3777.3,-3782.8
-3783.4,-3774.4,-3778.3,-3782.8
-3789.8,-3774.4,-3773.2,-3782.8
-3788.6,-3776.4,-3769.8,-3779.1
-3788.6,-3776.4,-3768,-3778.9
-3775.1,-3777.5,-3771.9,-3779.9
-3775.1,-3777.5,-3772.3,-3779.9
-3775.1,-3775.2,-3773.3,-3783.3
-3774.2,-3775.4,-3767.8,-3783.3
-3780.5,-3773.4,-3768.5,-3780.9
-3780.5,-3773.4,-3770.8,-3780.9
-3771.7,-3780.9,-3770.6,-3780.5
-3770.4,-3781.7,-3772.9,-3782.3
-3777,-3778.7,-3774.2,-3783.5
-3776.8,-3780.3,-3774.6,-3783.5
-3779.2,-3778.4,-3775.2,-3783.5
-3789.7,-3774.6,-3782.4,-3783.5
-3789.7,-3773.4,-3784.8,-3778.9
-3783.6,-3768,-3776.1,-3777.9
-3773.4,-3783.3,-3774.7,-3780.8
-3773.4,-3785.2,-3773.2,-3784.9
-3774.4,-3785.2,-3776.2,-3786.1
-3774.4,-3783,-3776.2,-3782
-3771.3,-3777.4,-3783.1,-3780.4
-3771.3,-3778.4,-3780.6,-3780.4
-3773,-3776.6,-3780.5,-3780.4
-3770.7,-3776.6,-3781,-3781.5
-3783.5,-3776.6,-3778.2,-3781.6
-3779.9,-3774.1,-3778.9,-3779.7
-3775.4,-3774.1,-3778.9,-3779.7
-3778.3,-3774.7,-3776.8,-3774.5
-3771.7,-3773.5,-3776,-3774.5
-3771.7,-3773.2,-3775.3,-3776
-3775.9,-3773.2,-3776.1,-3783
-3783.5,-3773.7,-3781.8,-3782.8
-3788.2,-3773.7,-3781,-3778.3
-3783,-3775.3,-3779.7,-3778.3
-3781.2,-3774.8,-3781,-3775.1
-3781.2,-3774.8,-3782.5,-3772.3
-3783.9,-3780.4,-3780.7,-3768.1
-3783.9,-3776.6,-3778.5,-3767.3
-3783.9,-3776.6,-3779.4,-3775.2
-3784.7,-3778.1,-3780.8,-3778.3
-3783.8,-3775.9,-3779.2,-3778.3
-3783.8,-3774.3,-3784,-3778.3
-3782.1,-3777.8,-3782.8,-3779.3
-3781.8,-3781.4,-3772.1,-3797.6
-3781.7,-3775.8,-3775.2,-3787.5
-3781.7,-3777.3,-3773.7,-3787.5
-3781,-3777.3,-3769.8,-3779.7
-3779.6,-3779.1,-3771.2,-3779.7
-3785.5,-3780,-3770.5,-3779.8
-3786.5,-3780,-3775.7,-3779.8
-3786.8,-3780,-3782.5,-3779.8
-3791,-3774.4,-3780.3,-3779.8
-3791.2,-3785.4,-3779.4,-3779.8
-3789.3,-3785.4,-3782.6,-3778.9
-3789.3,-3781.9,-3779.1,-3778.9
-3785.9,-3780.4,-3781.2,-3778.9
-3786.7,-3780.4,-3780.1,-3780.4
-3786.7,-3780.8,-3786.1,-3780.4
-3773.6,-3772.8,-3782.1,-3780.5
-3778,-3802.6,-3785.2,-3784.9
-3779.2,-3803,-3783.5,-3784.2
-3788.2,-3805.1,-3780.8,-3783.5
-3780.8,-3771.5,-3782.4,-3784.3
-3780.4,-3771.5,-3782.6,-3784.3
-3782.1,-3770.7,-3780.3,-3784.3
-3786.1,-3767.9,-3780,-3785.3
-3784.2,-3781.8,-3780,-3785.3
-3790.9,-3786.8,-3784.6,-3785.3
-3792.2,-3786.8,-3784.9,-3782.7
-3790.7,-3787.9,-3784.9,-3776.9
-3790.7,-3787.5,-3783.1,-3777.6
-3785.8,-3790.3,-3783.1,-3777.6
-3782.4,-3788.3,-3781.8,-3777.6
-3788.4,-3785.3,-3776.8,-3778.4
-3779.3,-3777.9,-3777.9,-3778.4
-3783.2,-3777.9,-3781.2,-3778.4
-3780.2,-3784.5,-3773.8,-3778.4
-3774.7,-3784.5,-3778.3,-3778.4
-3778.1,-3784.7,-3780.6,-3778.4
-3776.4,-3775.2,-3777.7,-3778.4
-3775.3,-3775.2,-3780.5,-3778.6
-3776.6,-3783.3,-3784.5,-3778.6
-3780.2,-3780.8,-3786.9,-3778.6
-3784.6,-3780.8,-3788.2,-3778.6
-3790.1,-3783.3,-3794.4,-3777
-3788.7,-3777.5,-3795.3,-3777
-3790.2,-3777.4,-3795.1,-3779.6
-3790.2,-3774.9,-3797.8,-3775.4
-3790.2,-3781.9,-3793.7,-3774.8
-3790,-3782.6,-3795.3,-3771.1
-3800,-3772.1,-3794.4,-3770.5
-3800.1,-3776.2,-3795.7,-3770.5
-3781.3,-3776.2,-3794.6,-3772.1
-3781.3,-3773.9,-3795,-3773.4
-3779.5,-3765.7,-3795.7,-3775.3
-3779.5,-3789.4,-3795.7,-3775.3
-3782,-3791,-3790,-3775.3
-3783.7,-3791,-3789.1,-3774.7
-3783.7,-3771.9,-3787.4,-3774.7
-3784.6,-3776.1,-3798.5,-3774.7
-3784.6,-3776.1,-3787.3,-3774.7
-3786.7,-3778.9,-3788,-3774.7
-3776.9,-3778.3,-3781.5,-3775.8
-3777.7,-3779.9,-3782.9,-3775.8
-3777.9,-3781.1,-3784.4,-3775.8
-3777.9,-3781.5,-3784.6,-3772.7
-3777.9,-3781.5,-3784.6,-3773.7
-3790.9,-3781.5,-3786.9,-3771.3
-3791.2,-3778.2,-3786.9,-3771.3
-3791.9,-3778.2,-3784.8,-3771.6
-3791.9,-3787.5,-3787.3,-3771.6
-3792.5,-3790.1,-3785.3,-3772.7
-3792.5,-3784.4,-3784.6,-3784
-3776.9,-3773.9,-3785.8,-3774.9
-3776.5,-3774.7,-3785.8,-3783.7
-3779,-3775.9,-3786,-3783.7
-3787,-3774.6,-3788.3,-3773.4
-3791,-3776.7,-3791.8,-3773.4
-3790.2,-3776.7,-3788.9,-3786.2
-3788.9,-3778.1,-3785.9,-3786.5
-3789.7,-3780.2,-3788.6,-3786.5
-3785.7,-3775.5,-3784.3,-3785.1
-3780.7,-3787.5,-3785.6,-3785.1
-3780.7,-3784,-3787.2,-3793.2
-3781.5,-3784.8,-3781.9,-3781.7
-3787.8,-3789.1,-3780.2,-3767.3
-3787.8,-3790.4,-3779.8,-3767.3
-3788.7,-3775.1,-3776.9,-3767.3
-3787.4,-3776.4,-3778.8,-3767.2
-3789.7,-3773.3,-3778.5,-3767.2
-3781.5,-3774.3,-3783.5,-3767.2
-3793.3,-3775.4,-3786.3,-3771.3
-3780.2,-3778,-3784.9,-3772.5
-3779.9,-3773,-3785.1,-3782.5
-3779.1,-3771.6,-3784,-3784.1
-3784.6,-3776.4,-3779.8,-3783
-3798.3,-3773.7,-3778.9,-3785.5
-3787,-3773.7,-3781.3,-3785.5
-3787,-3769.8,-3784.3,-3773.9
-3784.3,-3773.9,-3781.6,-3773.9
-3782.8,-3785.9,-3784.3,-3773.9
-3784,-3772.6,-3786.6,-3773.9
-3784,-3771.3,-3785.5,-3772
-3789.6,-3777.2,-3785.5,-3777.4
-3783.6,-3781.8,-3782.4,-3777.4
-3783.9,-3778.4,-3780.3,-3779.3
-3785.3,-3778.4,-3780.3,-3779.1
-3784.9,-3775,-3781,-3781.1
-3784.9,-3781.1,-3781.3,-3779.1
-3784.3,-3781,-3781.5,-3779.1
-3788.8,-3774.7,-3779.4,-3777.1
-3788.8,-3774.6,-3782.1,-3786.4
-3788.2,-3778.5,-3778.5,-3787.3
-3788.2,-3778.2,-3778.2,-3787.9
-3788.2,-3778,-3777.3,-3787.9
-3788.2,-3782.4,-3776.6,-3780.7
-3787.3,-3781.7,-3779.5,-3780.7
-3787.3,-3781.7,-3779.3,-3771.1
